student_id,date,session_type,status
STU0390,2024-07-30,lecture,absent
STU0390,2024-08-12,lecture,present
STU0390,2024-08-14,lab,present
STU0390,2024-09-25,mentoring,present
STU0390,2024-10-23,mentoring,absent
STU0390,2024-11-07,lab,present
STU0390,2024-11-20,lab,present
STU0390,2024-12-18,lecture,present
STU0390,2024-12-25,mentoring,present
STU0390,2025-01-03,lab,present
STU0391,2024-03-14,lecture,present
STU0391,2024-04-12,mentoring,present
STU0391,2024-05-16,lab,present
STU0391,2024-05-20,mentoring,absent
STU0391,2024-06-10,mentoring,present
STU0391,2024-07-01,mentoring,present
STU0391,2024-07-22,mentoring,absent
STU0391,2024-08-12,lab,absent
STU0391,2024-08-30,lecture,present
STU0391,2024-09-30,lecture,late
STU0391,2024-10-09,mentoring,absent
STU0391,2024-10-14,mentoring,present
STU0391,2024-11-05,lecture,present
STU0391,2024-11-21,lab,late
STU0391,2024-12-05,lecture,present
STU0391,2025-01-10,lecture,present
STU0392,2024-11-01,lecture,present
STU0392,2024-11-08,lab,present
STU0392,2024-11-11,mentoring,present
STU0392,2024-11-15,mentoring,present
STU0392,2024-12-12,lab,present
STU0392,2024-12-19,lecture,late
STU0392,2024-12-26,lecture,present
STU0392,2025-01-07,mentoring,present
STU0392,2025-01-13,lecture,present
STU0393,2023-03-02,lecture,present
STU0393,2023-04-18,lecture,present
STU0393,2023-04-20,mentoring,late
STU0393,2023-06-21,mentoring,present
STU0393,2023-07-11,lecture,present
STU0393,2023-07-19,lecture,present
STU0393,2023-08-07,mentoring,present
STU0393,2023-09-06,lecture,present
STU0393,2023-09-08,mentoring,present
STU0393,2023-10-26,lab,present
STU0393,2023-10-31,lab,absent
STU0393,2023-11-17,lab,late
STU0393,2023-11-20,mentoring,present
STU0393,2023-11-21,lecture,late
STU0393,2023-11-24,mentoring,present
STU0393,2023-11-27,lecture,late
STU0393,2023-12-08,lab,present
STU0393,2023-12-22,mentoring,present
STU0393,2023-12-28,lecture,present
STU0393,2023-12-29,lab,absent
STU0393,2024-01-03,lecture,present
STU0393,2024-01-12,lab,present
STU0393,2024-02-09,lecture,present
STU0393,2024-02-12,lab,present
STU0393,2024-02-23,mentoring,present
STU0393,2024-03-08,lecture,present
STU0393,2024-03-20,lecture,present
STU0393,2024-04-12,lab,present
STU0393,2024-06-03,mentoring,present
STU0393,2024-06-20,mentoring,present
STU0393,2024-07-01,lab,absent
STU0393,2024-07-22,lecture,present
STU0393,2024-07-24,lab,present
STU0393,2024-08-05,lecture,absent
STU0393,2024-08-09,lecture,present
STU0393,2024-08-29,lab,present
STU0393,2024-09-17,lab,present
STU0393,2024-09-18,mentoring,late
STU0393,2024-10-10,lecture,present
STU0393,2024-10-25,mentoring,present
STU0393,2024-11-07,mentoring,present
STU0393,2024-12-03,lecture,absent
STU0393,2024-12-17,lecture,present
STU0393,2024-12-31,mentoring,late
STU0394,2023-08-28,lab,present
STU0394,2023-09-12,lab,late
STU0394,2023-09-13,mentoring,present
STU0394,2023-09-14,lecture,late
STU0394,2023-10-17,lab,present
STU0394,2023-11-17,lab,present
STU0394,2023-12-06,lab,present
STU0394,2023-12-29,lecture,present
STU0394,2024-01-19,lab,present
STU0394,2024-01-22,mentoring,present
STU0394,2024-01-24,lab,absent
STU0394,2024-03-08,mentoring,present
STU0394,2024-03-13,lab,absent
STU0394,2024-03-14,mentoring,present
STU0394,2024-04-05,mentoring,present
STU0394,2024-05-02,lecture,present
STU0394,2024-05-23,lecture,present
STU0394,2024-06-18,lecture,present
STU0394,2024-07-09,mentoring,late
STU0394,2024-07-31,lab,absent
STU0394,2024-08-09,lab,present
STU0394,2024-08-30,lab,absent
STU0394,2024-09-23,lab,present
STU0394,2024-10-17,mentoring,present
STU0394,2024-11-14,lab,present
STU0394,2024-12-02,lecture,present
STU0394,2024-12-13,lab,late
STU0394,2024-12-25,lecture,absent
STU0394,2025-01-08,lab,absent
STU0395,2024-04-02,lab,present
STU0395,2024-04-17,lab,present
STU0395,2024-06-26,lab,present
STU0395,2024-08-16,lecture,present
STU0395,2024-11-04,mentoring,present
STU0395,2024-11-18,lecture,present
STU0395,2024-11-28,lecture,present
STU0395,2024-12-23,lab,absent
STU0395,2024-12-27,lecture,present
STU0396,2024-09-11,mentoring,present
STU0396,2024-10-25,mentoring,late
STU0396,2024-10-28,lecture,present
STU0396,2024-11-29,lab,absent
STU0396,2024-12-02,mentoring,present
STU0396,2024-12-05,mentoring,present
STU0396,2024-12-31,lecture,present
STU0397,2023-03-22,lecture,present
STU0397,2023-03-30,mentoring,late
STU0397,2023-04-05,lecture,present
STU0397,2023-04-20,lecture,present
STU0397,2023-04-25,mentoring,present
STU0397,2023-06-06,mentoring,present
STU0397,2023-06-22,lecture,late
STU0397,2023-08-03,lab,present
STU0397,2023-09-29,lecture,present
STU0397,2023-10-17,mentoring,present
STU0397,2023-11-08,lab,present
STU0397,2023-11-14,lab,present
STU0397,2024-01-08,lab,absent
STU0397,2024-01-22,mentoring,present
STU0397,2024-01-23,lecture,present
STU0397,2024-03-27,lab,absent
STU0397,2024-04-10,lab,present
STU0397,2024-04-22,mentoring,late
STU0397,2024-05-24,lecture,present
STU0397,2024-06-19,mentoring,present
STU0397,2024-07-01,lab,late
STU0397,2024-07-10,mentoring,late
STU0397,2024-07-17,lab,present
STU0397,2024-07-26,lecture,present
STU0397,2024-08-22,mentoring,present
STU0397,2024-10-09,lab,present
STU0397,2024-11-08,lab,late
STU0397,2024-11-13,lecture,late
STU0397,2024-11-22,lecture,absent
STU0397,2024-12-05,lecture,absent
STU0397,2024-12-13,lecture,present
STU0397,2025-01-14,lab,present
STU0398,2023-09-15,mentoring,present
STU0398,2023-10-04,mentoring,late
STU0398,2023-10-09,lecture,absent
STU0398,2023-10-24,mentoring,present
STU0398,2023-10-31,lecture,late
STU0398,2023-12-06,lecture,late
STU0398,2023-12-11,lab,present
STU0398,2024-01-02,mentoring,present
STU0398,2024-01-04,lecture,present
STU0398,2024-01-12,lecture,present
STU0398,2024-01-18,lecture,present
STU0398,2024-01-25,mentoring,present
STU0398,2024-02-06,lecture,present
STU0398,2024-03-06,mentoring,late
STU0398,2024-03-19,lab,present
STU0398,2024-04-11,lab,late
STU0398,2024-05-27,lecture,present
STU0398,2024-06-11,lecture,present
STU0398,2024-06-24,lecture,present
STU0398,2024-07-23,lecture,late
STU0398,2024-07-24,lab,present
STU0398,2024-08-23,lecture,present
STU0398,2024-09-02,lecture,present
STU0398,2024-09-03,lab,present
STU0398,2024-09-05,lecture,present
STU0398,2024-10-02,lecture,present
STU0398,2024-10-08,mentoring,absent
STU0398,2024-10-21,lecture,present
STU0398,2024-10-25,lecture,present
STU0398,2024-10-31,lab,late
STU0398,2024-11-27,lab,late
STU0398,2024-12-05,mentoring,present
STU0398,2024-12-11,mentoring,present
STU0398,2025-01-09,lab,late
STU0398,2025-01-15,mentoring,present
STU0399,2024-02-27,lab,present
STU0399,2024-03-18,mentoring,present
STU0399,2024-05-01,mentoring,absent
STU0399,2024-05-08,lab,present
STU0399,2024-05-30,lecture,present
STU0399,2024-06-03,mentoring,present
STU0399,2024-07-03,mentoring,present
STU0399,2024-07-10,lab,present
STU0399,2024-08-08,mentoring,present
STU0399,2024-08-30,lab,present
STU0399,2024-09-16,lecture,absent
STU0399,2024-09-17,lab,late
STU0399,2024-09-23,lab,present
STU0399,2024-10-09,lab,present
STU0399,2024-10-21,mentoring,present
STU0399,2024-10-22,lecture,present
STU0399,2024-12-05,lecture,present
STU0399,2024-12-06,lab,present
STU0399,2024-12-13,mentoring,present
STU0399,2025-01-09,lab,absent
STU0400,2024-09-03,lab,late
STU0400,2024-09-06,lab,present
STU0400,2024-10-15,lab,present
STU0400,2024-10-30,lab,absent
STU0400,2024-11-28,lecture,present
STU0400,2024-12-13,lab,absent
STU0400,2024-12-16,mentoring,present
STU0400,2025-01-03,lecture,absent
STU0400,2025-01-10,mentoring,present
STU0401,2023-03-10,mentoring,present
STU0401,2023-03-21,lecture,absent
STU0401,2023-03-22,lab,present
STU0401,2023-04-14,mentoring,present
STU0401,2023-04-21,lab,present
STU0401,2023-04-24,mentoring,present
STU0401,2023-05-10,mentoring,present
STU0401,2023-06-19,lecture,absent
STU0401,2023-06-26,lecture,present
STU0401,2023-06-27,lab,present
STU0401,2023-07-06,lecture,present
STU0401,2023-08-07,lecture,present
STU0401,2023-08-21,lab,late
STU0401,2023-09-01,lecture,present
STU0401,2023-09-27,lecture,present
STU0401,2023-10-09,lab,present
STU0401,2023-10-12,lecture,late
STU0401,2023-10-17,lecture,late
STU0401,2023-10-20,mentoring,present
STU0401,2023-11-09,mentoring,present
STU0401,2023-11-14,lab,present
STU0401,2023-11-21,lecture,present
STU0401,2023-12-19,lab,present
STU0401,2024-01-03,lecture,present
STU0401,2024-01-12,lecture,present
STU0401,2024-01-31,lab,present
STU0401,2024-03-27,lab,present
STU0401,2024-05-07,mentoring,absent
STU0401,2024-05-09,lab,present
STU0401,2024-05-16,mentoring,present
STU0401,2024-06-06,mentoring,late
STU0401,2024-06-13,lab,present
STU0401,2024-06-18,lab,present
STU0401,2024-06-19,mentoring,present
STU0401,2024-07-01,lecture,present
STU0401,2024-07-05,lecture,absent
STU0401,2024-07-12,lecture,late
STU0401,2024-07-17,lecture,present
STU0401,2024-07-22,mentoring,late
STU0401,2024-07-30,lab,present
STU0401,2024-08-14,lecture,absent
STU0401,2024-09-04,lecture,present
STU0401,2024-09-09,lab,present
STU0401,2024-09-11,lecture,present
STU0401,2024-09-16,lab,present
STU0401,2024-10-14,lab,present
STU0401,2024-10-29,mentoring,present
STU0401,2024-11-05,lab,absent
STU0401,2024-11-12,mentoring,absent
STU0401,2024-12-03,mentoring,present
STU0401,2025-01-13,mentoring,present
STU0402,2023-08-07,lecture,present
STU0402,2023-08-09,lab,present
STU0402,2023-10-09,lab,present
STU0402,2023-10-26,mentoring,present
STU0402,2023-12-22,mentoring,absent
STU0402,2024-02-02,mentoring,absent
STU0402,2024-03-20,lab,absent
STU0402,2024-03-22,mentoring,late
STU0402,2024-05-01,mentoring,late
STU0402,2024-05-07,lecture,late
STU0402,2024-05-21,lab,present
STU0402,2024-05-28,lab,present
STU0402,2024-06-21,lab,absent
STU0402,2024-06-28,mentoring,present
STU0402,2024-07-12,lecture,present
STU0402,2024-08-02,lab,late
STU0402,2024-08-15,lecture,present
STU0402,2024-08-16,lab,present
STU0402,2024-09-12,lecture,present
STU0402,2024-12-02,lecture,present
STU0402,2024-12-06,lecture,absent
STU0402,2024-12-10,lab,present
STU0402,2024-12-25,mentoring,absent
STU0402,2025-01-06,lab,present
STU0402,2025-01-15,lecture,late
STU0403,2024-02-02,mentoring,present
STU0403,2024-04-02,lecture,late
STU0403,2024-04-03,lab,present
STU0403,2024-04-08,lab,present
STU0403,2024-05-27,lecture,present
STU0403,2024-06-03,lecture,present
STU0403,2024-06-04,lab,late
STU0403,2024-06-05,mentoring,present
STU0403,2024-06-07,lab,present
STU0403,2024-06-10,mentoring,late
STU0403,2024-06-20,lab,late
STU0403,2024-07-05,lab,absent
STU0403,2024-07-11,mentoring,late
STU0403,2024-07-22,lab,late
STU0403,2024-07-24,lecture,present
STU0403,2024-08-15,lab,present
STU0403,2024-09-04,lab,present
STU0403,2024-11-06,mentoring,present
STU0403,2024-12-09,lecture,present
STU0403,2025-01-06,mentoring,absent
STU0403,2025-01-09,lab,absent
STU0404,2024-09-26,lab,present
STU0404,2024-11-04,mentoring,absent
STU0404,2024-11-21,lecture,absent
STU0404,2024-12-23,lab,late
STU0404,2024-12-25,mentoring,late
STU0404,2025-01-01,lab,absent
STU0405,2023-02-23,lab,present
STU0405,2023-03-17,lab,present
STU0405,2023-03-23,lecture,present
STU0405,2023-04-10,mentoring,present
STU0405,2023-04-27,mentoring,present
STU0405,2023-05-24,mentoring,present
STU0405,2023-06-07,lecture,late
STU0405,2023-08-10,lecture,late
STU0405,2023-09-11,mentoring,late
STU0405,2023-10-25,lab,present
STU0405,2023-10-26,mentoring,present
STU0405,2023-11-01,mentoring,absent
STU0405,2023-11-13,lecture,present
STU0405,2023-11-27,lab,present
STU0405,2023-11-29,mentoring,present
STU0405,2023-12-01,lecture,present
STU0405,2023-12-04,lab,absent
STU0405,2024-02-23,lab,present
STU0405,2024-03-05,mentoring,late
STU0405,2024-03-29,lecture,present
STU0405,2024-04-09,lab,present
STU0405,2024-04-24,lab,absent
STU0405,2024-05-13,mentoring,present
STU0405,2024-05-31,lecture,present
STU0405,2024-06-07,lab,present
STU0405,2024-06-11,mentoring,absent
STU0405,2024-06-27,lab,present
STU0405,2024-07-26,lab,present
STU0405,2024-07-29,mentoring,present
STU0405,2024-08-12,lecture,present
STU0405,2024-08-19,lab,present
STU0405,2024-08-28,lecture,present
STU0405,2024-09-27,lecture,present
STU0405,2024-10-02,lecture,present
STU0405,2024-11-27,mentoring,present
STU0405,2024-11-29,lecture,late
STU0405,2024-12-05,lecture,present
STU0405,2025-01-08,mentoring,present
STU0406,2023-08-16,lab,present
STU0406,2023-08-23,lab,absent
STU0406,2023-09-04,lab,present
STU0406,2023-09-05,mentoring,present
STU0406,2023-10-16,lecture,present
STU0406,2023-11-08,lecture,absent
STU0406,2023-12-04,lecture,present
STU0406,2023-12-07,mentoring,present
STU0406,2023-12-11,lab,present
STU0406,2023-12-15,lab,present
STU0406,2024-01-01,lab,absent
STU0406,2024-01-11,lecture,present
STU0406,2024-02-07,lab,present
STU0406,2024-02-16,lecture,present
STU0406,2024-02-21,lecture,late
STU0406,2024-02-26,mentoring,present
STU0406,2024-03-14,mentoring,present
STU0406,2024-03-15,lecture,present
STU0406,2024-03-22,lab,late
STU0406,2024-05-02,lecture,late
STU0406,2024-05-09,mentoring,present
STU0406,2024-06-06,mentoring,absent
STU0406,2024-06-27,lecture,late
STU0406,2024-07-15,lab,present
STU0406,2024-08-22,lecture,late
STU0406,2024-09-23,mentoring,present
STU0406,2024-10-17,mentoring,absent
STU0406,2024-10-23,lab,absent
STU0406,2024-11-04,mentoring,present
STU0406,2024-11-13,lecture,present
STU0406,2024-11-29,lecture,present
STU0406,2024-12-16,lab,present
STU0406,2025-01-08,mentoring,present
STU0406,2025-01-10,lecture,late
STU0407,2024-01-29,mentoring,late
STU0407,2024-02-23,lecture,present
STU0407,2024-03-04,lecture,present
STU0407,2024-03-08,lab,late
STU0407,2024-04-23,mentoring,present
STU0407,2024-04-29,lecture,present
STU0407,2024-05-02,mentoring,present
STU0407,2024-05-28,mentoring,present
STU0407,2024-07-16,mentoring,present
STU0407,2024-08-09,lecture,present
STU0407,2024-08-20,mentoring,present
STU0407,2024-08-21,lecture,absent
STU0407,2024-08-28,lab,present
STU0407,2024-09-03,lecture,present
STU0407,2024-09-13,mentoring,absent
STU0407,2024-09-30,lab,late
STU0407,2024-10-11,mentoring,late
STU0407,2024-10-18,lab,present
STU0407,2024-11-04,lab,present
STU0407,2024-11-27,lecture,present
STU0407,2024-12-03,lecture,present
STU0407,2024-12-23,lab,present
STU0408,2024-09-17,lab,late
STU0408,2024-09-19,lecture,late
STU0408,2024-09-27,lecture,present
STU0408,2024-10-09,mentoring,late
STU0408,2024-10-10,lecture,late
STU0408,2024-10-21,mentoring,present
STU0408,2024-12-18,lecture,present
STU0408,2024-12-23,mentoring,present
STU0408,2025-01-08,mentoring,late
STU0409,2023-03-16,lab,late
STU0409,2023-05-12,lab,present
STU0409,2023-05-16,lecture,present
STU0409,2023-05-19,mentoring,present
STU0409,2023-05-29,lecture,late
STU0409,2023-08-10,mentoring,present
STU0409,2023-08-30,lecture,absent
STU0409,2023-11-13,lab,late
STU0409,2024-01-16,lab,late
STU0409,2024-01-26,lab,present
STU0409,2024-02-02,lecture,present
STU0409,2024-02-22,mentoring,present
STU0409,2024-03-04,lecture,absent
STU0409,2024-03-29,lab,present
STU0409,2024-04-16,lab,absent
STU0409,2024-04-25,mentoring,present
STU0409,2024-05-02,mentoring,present
STU0409,2024-05-29,lecture,present
STU0409,2024-06-04,lab,late
STU0409,2024-06-11,lab,late
STU0409,2024-06-25,lab,present
STU0409,2024-08-02,lab,present
STU0409,2024-09-05,lecture,absent
STU0409,2024-09-09,lab,absent
STU0409,2024-09-16,lecture,present
STU0409,2024-11-14,lab,present
STU0410,2023-10-04,mentoring,late
STU0410,2023-10-17,lecture,late
STU0410,2023-12-05,mentoring,present
STU0410,2023-12-08,lab,present
STU0410,2023-12-22,mentoring,absent
STU0410,2024-01-10,mentoring,present
STU0410,2024-01-12,lab,present
STU0410,2024-02-09,mentoring,late
STU0410,2024-02-16,mentoring,late
STU0410,2024-03-29,lecture,present
STU0410,2024-04-11,mentoring,present
STU0410,2024-05-24,mentoring,absent
STU0410,2024-06-21,lab,present
STU0410,2024-07-10,lab,present
STU0410,2024-09-26,lab,late
STU0410,2024-10-03,mentoring,present
STU0410,2024-10-07,lab,present
STU0410,2024-11-21,mentoring,absent
STU0410,2025-01-08,mentoring,absent
STU0411,2024-03-06,mentoring,present
STU0411,2024-03-12,mentoring,present
STU0411,2024-04-04,lecture,absent
STU0411,2024-04-23,mentoring,absent
STU0411,2024-05-09,mentoring,present
STU0411,2024-06-20,lab,late
STU0411,2024-07-10,lab,present
STU0411,2024-07-30,mentoring,present
STU0411,2024-08-14,lecture,present
STU0411,2024-08-22,mentoring,late
STU0411,2024-08-27,lecture,absent
STU0411,2024-09-06,lecture,present
STU0411,2024-12-03,mentoring,present
STU0411,2024-12-17,mentoring,present
STU0411,2024-12-19,lab,present
STU0411,2025-01-02,lecture,late
STU0412,2024-10-15,lab,late
STU0412,2024-11-07,mentoring,present
STU0412,2024-11-26,mentoring,present
STU0413,2023-03-02,lab,present
STU0413,2023-03-23,mentoring,absent
STU0413,2023-04-04,lecture,present
STU0413,2023-04-14,lecture,present
STU0413,2023-04-17,lab,late
STU0413,2023-04-25,mentoring,late
STU0413,2023-07-03,lecture,absent
STU0413,2023-07-07,lab,present
STU0413,2023-07-19,mentoring,present
STU0413,2023-07-25,mentoring,late
STU0413,2023-09-06,mentoring,present
STU0413,2023-10-04,mentoring,present
STU0413,2023-10-12,mentoring,present
STU0413,2023-10-18,lab,late
STU0413,2023-10-31,lab,present
STU0413,2023-11-17,lab,late
STU0413,2023-11-29,lab,present
STU0413,2023-12-27,lecture,late
STU0413,2024-01-09,lab,late
STU0413,2024-01-30,lab,late
STU0413,2024-03-07,lecture,late
STU0413,2024-03-11,mentoring,present
STU0413,2024-03-20,lab,present
STU0413,2024-04-02,lecture,present
STU0413,2024-07-05,lecture,present
STU0413,2024-08-02,lab,present
STU0413,2024-08-19,lab,absent
STU0413,2024-10-29,lab,present
STU0413,2024-11-01,lecture,present
STU0413,2024-11-05,mentoring,present
STU0413,2024-11-11,lecture,absent
STU0414,2023-09-19,lecture,present
STU0414,2023-10-03,lab,present
STU0414,2023-10-19,lab,present
STU0414,2023-10-23,lecture,present
STU0414,2023-11-01,lecture,present
STU0414,2023-11-02,lab,present
STU0414,2023-12-28,mentoring,late
STU0414,2024-01-08,lecture,present
STU0414,2024-02-01,lab,present
STU0414,2024-02-09,mentoring,present
STU0414,2024-02-12,lecture,late
STU0414,2024-04-05,lecture,late
STU0414,2024-04-17,lecture,present
STU0414,2024-04-23,lab,late
STU0414,2024-05-13,lab,absent
STU0414,2024-06-05,lecture,present
STU0414,2024-07-19,lab,present
STU0414,2024-07-31,lab,present
STU0414,2024-08-07,mentoring,present
STU0414,2024-09-10,lab,present
STU0414,2024-10-14,mentoring,present
STU0414,2024-11-14,mentoring,present
STU0414,2025-01-06,mentoring,present
STU0414,2025-01-15,lecture,present
STU0415,2024-03-08,lab,present
STU0415,2024-05-10,lab,present
STU0415,2024-06-07,lecture,late
STU0415,2024-06-17,lecture,present
STU0415,2024-06-27,lab,present
STU0415,2024-07-04,lecture,absent
STU0415,2024-07-05,lab,present
STU0415,2024-08-29,mentoring,present
STU0415,2024-09-04,lab,present
STU0415,2024-09-09,lecture,present
STU0415,2024-12-06,mentoring,present
STU0415,2024-12-10,lab,present
STU0415,2024-12-18,lecture,present
STU0415,2025-01-08,lecture,absent
STU0416,2024-09-27,lab,present
STU0416,2024-09-30,mentoring,present
STU0416,2024-10-17,lab,present
STU0416,2024-10-31,lab,absent
STU0416,2024-11-11,lecture,absent
STU0416,2024-12-31,mentoring,present
STU0417,2023-02-08,mentoring,absent
STU0417,2023-03-02,lab,present
STU0417,2023-03-16,mentoring,present
STU0417,2023-03-21,lecture,present
STU0417,2023-06-23,mentoring,present
STU0417,2023-06-26,lecture,late
STU0417,2023-06-28,mentoring,present
STU0417,2023-07-11,lecture,present
STU0417,2023-07-21,lab,absent
STU0417,2023-08-15,lab,present
STU0417,2023-08-22,lab,late
STU0417,2023-08-28,lecture,present
STU0417,2023-08-29,lab,present
STU0417,2023-10-03,lecture,present
STU0417,2023-10-10,lab,absent
STU0417,2023-10-13,lab,present
STU0417,2023-10-17,lecture,present
STU0417,2023-10-31,lab,present
STU0417,2023-11-16,mentoring,present
STU0417,2024-01-01,lab,present
STU0417,2024-01-02,mentoring,present
STU0417,2024-01-04,lab,present
STU0417,2024-01-05,mentoring,late
STU0417,2024-01-17,mentoring,late
STU0417,2024-03-27,lecture,present
STU0417,2024-04-05,lecture,present
STU0417,2024-04-11,lecture,absent
STU0417,2024-04-23,lecture,present
STU0417,2024-05-22,lab,present
STU0417,2024-05-27,lecture,present
STU0417,2024-06-04,mentoring,late
STU0417,2024-06-06,lecture,present
STU0417,2024-06-27,lecture,present
STU0417,2024-07-10,lecture,present
STU0417,2024-07-30,lab,present
STU0417,2024-08-08,lecture,present
STU0417,2024-08-19,lecture,absent
STU0417,2024-08-21,mentoring,present
STU0417,2024-09-09,lab,late
STU0417,2024-09-10,mentoring,present
STU0417,2024-09-16,mentoring,present
STU0417,2024-10-11,lecture,absent
STU0417,2024-10-31,mentoring,present
STU0417,2024-11-08,lecture,absent
STU0417,2024-12-25,lab,present
STU0417,2025-01-10,lab,absent
STU0418,2023-08-14,lab,present
STU0418,2023-08-18,lab,late
STU0418,2023-08-29,lab,present
STU0418,2023-09-08,lab,late
STU0418,2023-10-19,lecture,present
STU0418,2023-11-03,lecture,absent
STU0418,2023-11-29,lab,present
STU0418,2023-12-18,mentoring,present
STU0418,2023-12-20,lab,present
STU0418,2023-12-21,mentoring,late
STU0418,2024-02-01,lab,present
STU0418,2024-02-08,mentoring,late
STU0418,2024-03-12,mentoring,present
STU0418,2024-04-04,mentoring,present
STU0418,2024-04-17,lecture,absent
STU0418,2024-05-31,lecture,absent
STU0418,2024-06-03,lab,late
STU0418,2024-08-08,lab,present
STU0418,2024-08-12,lecture,late
STU0418,2024-09-12,lecture,present
STU0418,2024-09-19,mentoring,present
STU0418,2024-09-24,lab,present
STU0418,2024-11-07,mentoring,late
STU0418,2024-12-10,lab,present
STU0418,2024-12-19,mentoring,present
STU0418,2024-12-20,lecture,absent
STU0418,2024-12-30,mentoring,present
STU0418,2025-01-10,mentoring,present
STU0419,2024-03-20,lecture,present
STU0419,2024-04-15,lab,present
STU0419,2024-04-26,lecture,present
STU0419,2024-05-16,lab,absent
STU0419,2024-05-30,lecture,present
STU0419,2024-06-13,lecture,present
STU0419,2024-06-18,mentoring,present
STU0419,2024-06-20,lab,present
STU0419,2024-06-26,lecture,present
STU0419,2024-07-18,lab,present
STU0419,2024-07-25,lecture,late
STU0419,2024-08-01,lab,present
STU0419,2024-08-22,mentoring,present
STU0419,2024-09-12,mentoring,late
STU0419,2024-09-30,mentoring,late
STU0419,2024-10-08,lecture,present
STU0419,2024-12-04,mentoring,absent
STU0419,2024-12-30,mentoring,present
STU0419,2025-01-14,lab,present
STU0420,2024-08-12,lab,present
STU0420,2024-10-01,mentoring,present
STU0420,2024-11-07,mentoring,present
STU0420,2024-11-13,lab,present
STU0420,2024-12-03,mentoring,present
STU0420,2024-12-05,lab,present
STU0420,2024-12-25,lab,late
STU0420,2024-12-30,lecture,late
STU0421,2023-06-13,lab,absent
STU0421,2023-06-15,mentoring,present
STU0421,2023-06-16,lecture,present
STU0421,2023-06-23,mentoring,absent
STU0421,2023-06-29,mentoring,absent
STU0421,2023-07-14,mentoring,present
STU0421,2023-08-08,mentoring,present
STU0421,2023-08-15,mentoring,present
STU0421,2023-08-18,lecture,present
STU0421,2023-09-14,lab,present
STU0421,2023-09-21,lecture,present
STU0421,2023-10-13,lab,present
STU0421,2023-12-05,lecture,late
STU0421,2023-12-14,mentoring,late
STU0421,2023-12-22,lab,present
STU0421,2024-01-02,lecture,absent
STU0421,2024-03-26,lecture,present
STU0421,2024-03-29,lab,present
STU0421,2024-04-23,mentoring,late
STU0421,2024-05-13,lab,present
STU0421,2024-05-24,mentoring,late
STU0421,2024-05-30,mentoring,present
STU0421,2024-06-19,lab,late
STU0421,2024-06-24,lab,absent
STU0421,2024-07-09,lab,present
STU0421,2024-07-15,lab,absent
STU0421,2024-07-24,lab,present
STU0421,2024-08-14,mentoring,absent
STU0421,2024-10-28,lab,absent
STU0421,2024-12-05,mentoring,present
STU0421,2024-12-20,mentoring,present
STU0422,2023-09-04,mentoring,present
STU0422,2023-09-13,lab,late
STU0422,2023-09-28,lecture,late
STU0422,2023-10-25,lecture,present
STU0422,2023-11-24,lab,absent
STU0422,2023-11-28,lecture,present
STU0422,2023-12-01,mentoring,present
STU0422,2023-12-05,lab,present
STU0422,2023-12-20,mentoring,present
STU0422,2023-12-22,lecture,present
STU0422,2023-12-25,lab,present
STU0422,2023-12-26,mentoring,present
STU0422,2024-01-31,lecture,absent
STU0422,2024-02-28,lecture,present
STU0422,2024-03-06,lecture,present
STU0422,2024-03-14,mentoring,late
STU0422,2024-04-23,lecture,present
STU0422,2024-04-26,mentoring,absent
STU0422,2024-04-29,lecture,absent
STU0422,2024-05-20,mentoring,present
STU0422,2024-06-07,mentoring,late
STU0422,2024-07-08,lecture,present
STU0422,2024-07-25,lecture,present
STU0422,2024-08-19,mentoring,present
STU0422,2024-08-21,lab,present
STU0422,2024-08-26,lab,absent
STU0422,2024-09-02,lecture,present
STU0422,2024-10-18,lecture,present
STU0422,2024-11-12,mentoring,present
STU0422,2024-12-12,lecture,present
STU0422,2024-12-18,lab,late
STU0422,2025-01-09,lecture,absent
STU0422,2025-01-13,mentoring,late
STU0423,2024-03-20,mentoring,present
STU0423,2024-04-03,lecture,present
STU0423,2024-04-04,lab,present
STU0423,2024-04-05,mentoring,late
STU0423,2024-04-15,lecture,present
STU0423,2024-05-13,mentoring,absent
STU0423,2024-05-31,mentoring,present
STU0423,2024-06-04,lab,present
STU0423,2024-06-14,mentoring,present
STU0423,2024-06-19,lecture,present
STU0423,2024-06-24,mentoring,late
STU0423,2024-07-30,lecture,present
STU0423,2024-08-13,lab,late
STU0423,2024-09-20,lab,present
STU0423,2024-10-29,lab,present
STU0423,2024-12-06,mentoring,present
STU0423,2024-12-23,lecture,present
STU0423,2025-01-10,mentoring,present
STU0424,2024-08-01,lecture,present
STU0424,2024-08-09,lecture,present
STU0424,2024-08-19,mentoring,present
STU0424,2024-08-21,lab,present
STU0424,2024-09-13,lecture,present
STU0424,2024-10-04,lecture,present
STU0424,2024-11-15,mentoring,present
STU0424,2024-12-02,lab,present
STU0424,2024-12-09,mentoring,present
STU0424,2024-12-13,mentoring,present
STU0425,2023-02-09,lecture,present
STU0425,2023-02-21,lecture,present
STU0425,2023-02-23,mentoring,present
STU0425,2023-03-13,mentoring,present
STU0425,2023-04-05,lecture,present
STU0425,2023-04-11,lab,present
STU0425,2023-04-20,lecture,present
STU0425,2023-04-28,lecture,present
STU0425,2023-06-16,lecture,present
STU0425,2023-08-01,lecture,absent
STU0425,2023-08-25,lecture,present
STU0425,2023-09-07,lab,present
STU0425,2023-09-19,lecture,late
